song,Range,Importance_of_Bass_Register,Importance_of_Middle_Register,Importance_of_High_Register,Dominant_Spread,Strong_Tonal_Centres,Most_Common_Melodic_Interval,Number_of_Common_Melodic_Intervals,Relative_Prevalence_of_Most_Common_Melodic_Intervals,Amount_of_Arpeggiation,Repeated_Notes,Chromatic_Motion,Melodic_Tritones,Melodic_Perfect_Fifths,Melodic_Sixths,Melodic_Sevenths,Melodic_Octaves,Melodic_Large_Intervals,Minor_Major_Melodic_Third_Ratio,Direction_of_Melodic_Motion,Most_Common_Vertical_Interval,Second_Most_Common_Vertical_Interval,Distance_Between_Two_Most_Common_Vertical_Intervals,Prevalence_of_Second_Most_Common_Vertical_Interval,Vertical_Unisons,Vertical_Minor_Seconds,Vertical_Thirds,Vertical_Tritones,Vertical_Perfect_Fourths,Vertical_Perfect_Fifths,Vertical_Sixths,Vertical_Sevenths,Standard_Triads,Diminished_and_Augmented_Triads,Dominant_Seventh_Chords,Non-Standard_Chords,Complex_Chords,Minor_Major_Triad_Ratio,Total_Number_of_Notes,Prevalence_of_Very_Long_Rhythmic_Values,Prevalence_of_Dotted_Notes,Shortest_Rhythmic_Value,Longest_Rhythmic_Value,Most_Common_Rhythmic_Value,Relative_Prevalence_of_Most_Common_Rhythmic_Values,Difference_Between_Most_Common_Rhythmic_Values,Rhythmic_Value_Skewness,Median_Rhythmic_Value_Run_Length,Median_Rhythmic_Value_Offset,Median_Partial_Rest_Duration,Variability_of_Partial_Rest_Durations,Number_of_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Harmonicity_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Note_Density,Note_Density_Variability,Amount_of_Staccato,Number_of_Strong_Rhythmic_Pulses,Number_of_Moderate_Rhythmic_Pulses,Strongest_Rhythmic_Pulse,Second_Strongest_Rhythmic_Pulse,Harmonicity_of_Two_Strongest_Rhythmic_Pulses,Similar_Motion,Contrary_Motion,Parallel_Fifths,Dynamic_Range,Average_Note_to_Note_Change_in_Dynamics,pcm_intensity_sma_min,pcm_intensity_sma_minPos,pcm_loudness_sma_range,pcm_loudness_sma_maxPos,pcm_loudness_sma_linregc1,pcm_loudness_sma_skewness,pcm_zcr_sma_min,pcm_zcr_sma_maxPos,pcm_zcr_sma_minPos,pcm_zcr_sma_linregc1,pcm_zcr_sma_stddev,pcm_zcr_sma_skewness,F0_sma_maxPos,F0_sma_linregerrQ,F0env_sma_max,F0env_sma_min,F0env_sma_maxPos,F0env_sma_linregc1,F0env_sma_linregerrQ,F0env_sma_skewness,F0env_sma_kurtosis,F0env_sma_quartile3,BPM
Q1_UOSlDydo94E_1,47.0,0.2717,0.5707,0.1576,6.0,1.0,2.0,2.0,0.6471,0.4444,0.0,0.0,0.0,0.1287,0.07018,0.03509,0.07018,0.3216,1.333,0.5731,7.0,2.0,5.0,0.1542,0.0,0.0,0.2393,0.01255,0.1253,0.1604,0.1365,0.07846,0.1847,0.006863,0.0,0.3947,0.2887,0.06125,184.0,0.0163,0.5217,0.125,12.0,1.5,0.4225,1.0,-0.2856,1.0,0.1016,0.1641,0.05657,0.0,40.0,1.85,1.854,6.135,3.141,0.09783,0.0,12.0,40.0,74.0,1.85,0.4464,0.008584,0.01288,68.0,12.16,4.124869e-09,1653.0,2.556203,828.0,-1.4735911e-05,0.4673206,0.005555555,1560.0,1489.0,1.4077347e-06,0.0093029225,0.6793305,1971.0,28790.098,434.32153,31.25,1740.0,0.0007346557,249.68074,-9.026148,167.00937,382.83844,147.58135986328125
Q1_FfwKrQyQ7WU_3,47.0,0.3465,0.4167,0.2368,3.0,2.0,7.0,1.0,0.8,0.3548,0.04301,0.01613,0.0,0.1075,0.06452,0.0,0.08602,0.5161,0.5,0.5112,7.0,0.0,7.0,0.1994,0.0,0.002153,0.227,0.0,0.1177,0.213,0.1084,0.05372,0.3499,0.0,0.0,0.5319,0.1438,0.4473,228.0,0.04825,0.5526,0.125,12.0,0.75,0.7288,2.0,0.5739,1.0,0.08073,0.388,0.0,1.0,50.0,1.52,1.754,6.231,3.089,0.008772,1.0,9.0,50.0,76.0,1.52,0.2692,0.04515,0.005017,58.0,11.22,6.7694175e-09,405.0,2.2848928,2359.0,7.033507e-05,0.5607475,0.0066666664,1303.0,812.0,-2.5330777e-08,0.006289236,0.21273275,143.0,30448.283,435.05112,0.0,144.0,0.0054907147,1838.9819,-7.165951,62.504692,384.21176,150.04794311523438
Q3__S991V8N-8s_0,60.0,0.1828,0.2832,0.5341,2.0,4.0,12.0,2.0,0.5,0.4587,0.09504,0.04132,0.008264,0.0124,0.04132,0.03306,0.1901,0.3554,1.2,0.5114,0.0,3.0,3.0,0.132,0.0,0.07767,0.2225,0.03988,0.06012,0.1275,0.1197,0.07451,0.2194,0.02688,0.0,0.579,0.05748,4.916,279.0,0.007168,0.5269,0.125,6.0,1.5,0.6515,2.0,1.067,1.0,0.09896,1.154,0.5856,1.0,45.0,2.0,1.525,6.977,1.887,0.07527,1.0,9.0,45.0,90.0,2.0,0.2249,0.01862,0.0,67.0,12.48,0.0,0.0,2.374916,2824.0,9.4528456e-05,0.3254438,0.004166667,0.0,3017.0,-2.0104379e-05,0.10960804,8.026788,661.0,27452.33,447.95718,0.0,668.0,0.010627187,2149.9893,-6.9384284,52.994076,375.1898,90.0667724609375
Q4_7gifuoofgpk_0,34.0,0.2533,0.72,0.02667,4.0,2.0,3.0,2.0,0.5769,0.5238,0.0,0.0,0.02041,0.102,0.1156,0.006803,0.08844,0.3129,3.714,0.5306,0.0,4.0,4.0,0.1178,0.0,0.03856,0.2351,0.05444,0.1115,0.1043,0.1725,0.08851,0.2475,0.05289,0.1127,0.4399,0.1021,0.8487,150.0,0.12,0.4733,0.125,12.0,4.0,0.7647,1.0,0.1066,1.0,0.1641,0.263,0.0,0.0,45.0,1.071,1.265,3.002,1.197,0.02667,0.0,17.0,45.0,42.0,1.071,0.2817,0.04577,0.003521,52.0,10.99,1.5342844e-13,1.0,2.2314134,2534.0,-3.9934013e-05,0.4732627,0.004722222,2.0,3267.0,-1.01242e-06,0.01243297,16.466505,2828.0,9706.738,457.89355,0.0,2829.0,0.003287597,520.36475,-11.368751,180.02583,377.26605,92.69056701660156
Q3_egYSmNuIFGk_1,36.0,0.5753,0.4247,0.0,2.0,3.0,12.0,3.0,1.0,0.4179,0.02985,0.004975,0.0,0.09453,0.1194,0.02488,0.1443,0.4826,1.0,0.5179,7.0,0.0,7.0,0.1589,0.0,0.05696,0.2375,0.0006998,0.08645,0.187,0.1784,0.05591,0.4806,0.0,0.0002831,0.2438,0.231,0.1344,219.0,0.05023,0.5114,0.125,12.0,1.0,0.8542,3.0,0.9213,1.0,0.1354,0.2969,0.0,0.0,41.0,1.146,1.197,5.845,2.656,0.004566,0.0,13.0,41.0,47.0,1.146,0.3306,0.01224,0.002041,61.0,12.09,9.150549e-10,2703.0,2.7888129,639.0,-2.0551392e-05,0.83985656,0.008333333,1235.0,2848.0,1.0464628e-06,0.0038481588,0.7737805,1976.0,29912.982,404.43445,31.25,1978.0,0.0043895897,268.53644,-9.100975,126.38101,379.08286,99.4161148071289
Q3_Ie5koh4qvJc_8,49.0,0.0815,0.348,0.5705,3.0,3.0,12.0,2.0,0.7949,0.4086,0.01993,0.04651,0.003322,0.06645,0.05648,0.04319,0.1296,0.3522,0.8,0.5458,2.0,0.0,2.0,0.1458,0.0,0.02647,0.1863,0.0006732,0.1345,0.1248,0.1359,0.09485,0.04293,0.0007823,0.0002071,0.7645,0.2831,1.962,319.0,0.03448,0.79,0.125,8.0,1.5,0.3732,2.0,0.9986,1.0,0.1198,0.5703,0.0,0.0,51.0,1.49,1.072,5.345,1.379,0.01254,0.0,13.0,51.0,76.0,1.49,0.276,0.0257,0.001117,53.0,12.99,7.530544e-09,1938.0,3.415089,4538.0,7.021954e-05,0.8707716,0.006944444,3741.0,5418.0,-1.918128e-06,0.009366752,0.03736477,2100.0,8979.139,410.46933,17.699114,2101.0,0.00037613674,159.36603,-12.818821,289.24637,375.50903,151.53436279296875
Q4_BaHHHgDd0BU_1,50.0,0.5414,0.3552,0.1034,6.0,3.0,7.0,2.0,0.9032,0.417,0.04059,0.01107,0.00738,0.1144,0.06642,0.04059,0.1033,0.476,1.286,0.4808,0.0,7.0,7.0,0.1549,0.0,0.02626,0.1974,0.0008437,0.1424,0.1549,0.1379,0.08633,0.2333,0.0001251,0.0,0.5422,0.2164,0.5228,290.0,0.06897,0.5207,0.125,12.0,1.5,0.8491,2.0,1.026,1.0,0.1198,1.88,0.0,0.0,46.0,1.122,1.223,5.053,2.775,0.01724,0.0,16.0,46.0,41.0,1.122,0.3389,0.005988,0.007186,75.0,12.46,1.15070245e-11,5379.0,2.1239994,576.0,-6.411203e-05,0.94421816,0.004166667,2779.0,2060.0,-1.1407953e-06,0.0060144383,0.82884425,2803.0,20114.969,433.4147,23.391813,1185.0,-0.000463609,180.71327,-7.456151,166.37738,376.6234,143.8523712158203
Q4_f2b4kpdw7_c_1,39.0,0.122,0.8098,0.06829,4.0,2.0,3.0,5.0,0.8571,0.495,0.0,0.04,0.02,0.1,0.155,0.015,0.07,0.175,1.167,0.56,7.0,0.0,7.0,0.1621,0.0,0.02769,0.2606,0.02907,0.102,0.1652,0.1618,0.04204,0.3773,0.04456,0.09303,0.3395,0.1115,0.4472,205.0,0.1415,0.6049,0.125,12.0,3.0,0.6964,2.0,-0.06679,1.0,0.1875,0.638,0.0,0.0,40.0,1.375,1.186,3.417,0.7116,0.004878,0.0,17.0,40.0,55.0,1.375,0.2089,0.03797,0.006329,42.0,8.795,3.299838e-09,3878.0,2.4193707,5130.0,-1.2254308e-06,0.64451593,0.0075,3268.0,1033.0,1.5868757e-07,0.003753018,-0.1608822,1702.0,25424.658,439.43515,24.691359,1648.0,0.0013272894,553.5264,-3.8237903,37.129025,382.24976,164.0035858154297
Q2_08t73Qgjkt4_1,50.0,0.419,0.4804,0.1006,4.0,2.0,12.0,1.0,0.2973,0.4795,0.07534,0.02055,0.0,0.03425,0.03425,0.006849,0.2534,0.4452,0.5,0.4444,0.0,3.0,3.0,0.1722,0.0,0.008986,0.307,8.193e-05,0.07203,0.1674,0.1462,0.02745,0.6568,0.0,0.0,0.2028,0.02926,0.5165,179.0,0.08939,0.5531,0.125,8.0,0.75,0.9459,2.0,0.8196,1.0,0.1458,0.3203,0.03683,4.0,46.0,1.478,1.173,5.968,1.815,0.02235,4.0,7.0,46.0,68.0,1.478,0.3004,0.03704,0.0,67.0,9.827,1.2076731e-09,15.0,2.4821773,1062.0,0.00012104507,0.648471,0.010277777,26.0,6.0,1.7117856e-06,0.004891966,1.9393638,1165.0,26790.883,435.9685,0.0,1182.0,0.0012037857,580.26825,-11.0647,163.65584,378.42136,135.94598388671875
Q3_Ie5koh4qvJc_29,38.0,0.3438,0.5,0.1562,7.0,2.0,12.0,2.0,0.6667,0.5,0.01724,0.0,0.0,0.03448,0.05172,0.01724,0.1552,0.4828,2.0,0.5439,3.0,4.0,1.0,0.1521,0.0,0.01395,0.3712,0.00519,0.1222,0.1201,0.1325,0.04728,0.2957,0.0,0.0,0.1857,0.0912,0.8942,64.0,0.5625,0.5312,0.125,12.0,8.0,0.8333,3.0,-0.5247,1.0,0.2682,1.669,1.075,2.0,46.0,1.043,2.685,1.229,0.3904,0.0625,2.0,4.0,46.0,48.0,1.043,0.2152,0.07595,0.0,55.0,19.77,0.0,73.0,3.9736474,997.0,-3.3932876e-05,0.6554979,0.005,74.0,524.0,-3.120981e-06,0.042683575,18.82484,5177.0,8503.3955,433.2299,40.81633,5177.0,0.0013611257,235.63306,-4.481435,74.49044,382.0968,90.62694549560548
Q2_snfsc7pEzlk_1,64.0,0.1982,0.6788,0.123,4.0,2.0,9.0,4.0,0.8261,0.3895,0.01316,0.04737,0.01842,0.06579,0.2158,0.09737,0.09737,0.2105,1.0,0.4533,0.0,7.0,7.0,0.1359,0.0,0.04904,0.1892,0.01935,0.1266,0.1359,0.102,0.08775,0.09258,0.005957,0.0002512,0.7426,0.6648,0.0,439.0,0.09112,0.3349,0.125,12.0,0.5,0.9753,4.0,1.308,1.0,0.1198,0.2188,0.06997,0.0,44.0,1.205,1.372,11.91,6.013,0.006834,0.0,13.0,44.0,53.0,1.205,0.1083,0.003509,0.00307,62.0,7.328,1.5451727e-08,1782.0,2.4052043,778.0,-2.9442374e-06,0.40733424,0.0066666664,3025.0,365.0,1.7152109e-06,0.0055487882,1.0894136,2434.0,16619.443,407.60217,0.0,2438.0,0.0057393606,219.56482,-11.808923,245.38042,380.29907,129.7257843017578
Q1_WpZ1rWHOCAQ_1,60.0,0.3824,0.3118,0.3059,2.0,2.0,5.0,2.0,0.9444,0.3214,0.007143,0.0,0.0,0.06429,0.04286,0.02143,0.1214,0.4571,0.8571,0.4604,0.0,7.0,7.0,0.1724,0.0,0.008942,0.1871,0.01283,0.1487,0.1724,0.07756,0.09719,0.03017,0.04742,0.0,0.8241,0.2026,53.0,170.0,0.02941,0.3235,0.125,12.0,0.5,0.6222,2.0,0.4922,1.0,0.06771,0.6328,0.3664,0.0,42.0,1.19,1.467,8.504,5.319,0.02353,0.0,12.0,42.0,50.0,1.19,0.3,0.045,0.0,47.0,9.676,1.0475894e-08,731.0,3.739279,1043.0,-6.1886865e-05,0.76714563,0.011944444,370.0,1124.0,2.3121124e-06,0.007613505,0.5785095,1401.0,27427.344,428.90674,31.25,1402.0,0.004700991,331.83215,-9.062639,148.90382,384.7234,124.0145034790039
Q2_WQrPcuy50aA_1,50.0,0.06873,0.7869,0.1443,4.0,1.0,5.0,2.0,0.8228,0.4118,0.00346,0.0,0.01038,0.08651,0.07612,0.03806,0.2249,0.2388,0.0,0.5556,2.0,7.0,5.0,0.1255,0.0,0.04505,0.174,0.05084,0.1102,0.1255,0.1291,0.101,0.0,0.0,0.0,0.9457,0.7069,0.0,291.0,0.1409,0.7973,0.25,12.0,0.75,0.1509,2.0,1.616,1.0,0.07031,0.1901,0.0,0.0,50.0,1.22,1.074,7.688,4.032,0.0,0.0,10.0,50.0,41.0,1.22,0.1433,0.004292,0.002971,34.0,7.907,4.8167095e-08,3002.0,3.2181907,2555.0,1.9575975e-05,0.19132206,0.008888888,502.0,1628.0,-9.997888e-07,0.004340488,1.2540617,1864.0,29786.852,431.07663,31.25,1864.0,-0.0032767318,306.5778,-4.755164,87.8006,399.896,148.4725799560547
Q1_iFgSjUqI7iM_0,50.0,0.3489,0.3525,0.2986,5.0,2.0,12.0,2.0,0.814,0.4654,0.02308,0.0,0.0,0.1346,0.05769,0.003846,0.1654,0.4077,1.571,0.4724,0.0,7.0,7.0,0.1973,0.0,0.009425,0.1605,0.0,0.1555,0.1973,0.1445,0.04009,0.2815,0.0,0.0,0.3367,0.03575,0.2164,278.0,0.01439,0.4856,0.125,12.0,1.5,0.623,3.0,0.008102,1.0,0.125,0.7552,0.4383,1.0,46.0,1.348,1.963,5.973,3.506,0.04317,1.0,9.0,46.0,62.0,1.348,0.2254,0.03757,0.00578,49.0,10.13,8.1854507e-10,25.0,3.0531456,2384.0,8.699459e-05,0.7789499,0.007777778,926.0,29.0,-3.473934e-07,0.00578553,0.1247996,918.0,22005.121,445.96036,17.699114,426.0,0.0026547695,870.2112,-6.6222043,64.79392,384.52173,90.9450225830078
Q3_0c2dTJTDUR4_0,36.0,0.4268,0.5732,0.0,3.0,3.0,12.0,3.0,0.6667,0.5256,0.1282,0.0,0.08974,0.07692,0.0,0.0,0.1923,0.2692,1.0,0.5147,0.0,2.0,2.0,0.1939,0.0,0.001396,0.1818,0.08161,0.05254,0.09848,0.06362,0.04722,0.05037,0.04518,0.0,0.5611,0.0306,0.7756,82.0,0.09756,0.1951,0.125,8.0,4.0,0.52,4.0,-0.2937,1.0,0.09635,1.276,0.0,0.0,59.0,1.949,1.423,2.734,0.9555,0.0122,0.0,16.0,59.0,115.0,1.949,0.32,0.03,0.0,47.0,12.07,2.6173652e-09,801.0,2.5570033,1855.0,0.0001411491,0.31954163,0.0075,1169.0,1635.0,1.3796144e-06,0.00502154,0.019088082,2940.0,29696.56,390.6399,31.25,2956.0,-0.0004291537,319.1658,-4.780635,67.61275,374.50323,115.2656021118164
Q3_G4rL_OtfFAU_1,47.0,0.008463,0.1664,0.8251,3.0,3.0,0.0,3.0,0.497,0.5988,0.2381,0.08658,0.01443,0.04618,0.08947,0.008658,0.06349,0.1126,0.9268,0.4943,0.0,3.0,3.0,0.138,0.0,0.04568,0.2318,0.007165,0.0983,0.1353,0.1444,0.07925,0.1452,0.0,0.0002252,0.6546,0.2585,0.3679,709.0,0.04372,0.141,0.125,12.0,0.25,0.8884,1.0,1.044,1.0,0.04948,0.8932,0.0,0.0,41.0,1.098,1.139,12.81,4.64,0.3061,0.0,11.0,41.0,45.0,1.098,0.1781,0.003503,0.00934,70.0,11.06,6.038184e-10,5351.0,3.2142656,3208.0,-4.29589e-05,1.4721804,0.008333334,3166.0,712.0,9.3590444e-07,0.010135738,-0.22163449,4284.0,4110.2104,426.6487,0.0,4285.0,0.0010471778,358.0095,-14.946297,287.17508,376.46634,153.86228942871094
Q3_7JIdJLkJ0S4_1,56.0,0.4282,0.4751,0.09677,3.0,1.0,12.0,1.0,0.561,0.3802,0.02236,0.00639,0.02556,0.07348,0.08307,0.01597,0.131,0.4409,0.6667,0.4837,0.0,7.0,7.0,0.1419,0.0,0.08266,0.2127,0.01636,0.09027,0.1419,0.1433,0.07288,0.1471,0.01044,0.0,0.6342,0.2932,3.108,341.0,0.06745,0.4018,0.125,12.0,0.5,0.9048,1.0,1.08,1.0,0.09635,0.4531,0.0,0.0,42.0,1.048,1.334,8.527,3.417,0.09971,0.0,13.0,42.0,44.0,1.048,0.3219,0.004795,0.00274,74.0,9.079,1.4817274e-10,17.0,2.5174422,1171.0,-2.1852762e-05,0.8864659,0.006388889,3251.0,2004.0,-3.1519427e-08,0.0047983513,1.1182791,3132.0,21591.39,419.2142,30.30303,3154.0,0.0020923866,171.99286,-10.68008,226.58972,375.00583,89.0166015625
Q4_2Z9SjI131jA_5,51.0,0.1729,0.4586,0.3684,6.0,2.0,12.0,2.0,0.7647,0.3629,0.01613,0.03226,0.01613,0.1048,0.1048,0.02419,0.1371,0.4194,2.0,0.582,0.0,7.0,7.0,0.1371,0.0,0.01017,0.2082,0.01015,0.1197,0.1371,0.2124,0.05652,0.4099,0.0,0.0,0.4552,0.1828,0.1268,133.0,0.2105,0.6241,0.125,12.0,3.0,0.871,1.0,0.691,1.0,0.2318,4.781,3.097,1.0,46.0,1.348,1.687,3.356,1.737,0.01504,1.0,13.0,46.0,62.0,1.348,0.3525,0.01567,0.0,41.0,7.143,1.6109623e-12,0.0,2.941531,2697.0,3.2439628e-05,0.32526132,0.007777778,838.0,583.0,-1.3224417e-07,0.007971253,1.6238571,2114.0,19994.664,415.4285,0.0,1820.0,0.006281304,1251.409,-8.679607,85.002174,375.0365,184.57020568847656
Q1_TNoaOTrTkTQ_1,58.0,0.1571,0.5785,0.2644,4.0,3.0,12.0,1.0,0.2113,0.5957,0.008696,0.03913,0.004348,0.02609,0.04783,0.1217,0.3087,0.3087,3.5,0.5219,0.0,7.0,7.0,0.132,0.0,0.02278,0.2065,0.03349,0.09756,0.132,0.09652,0.1639,0.1237,0.0,0.003607,0.6945,0.2692,1.158,261.0,0.01533,0.3716,0.125,12.0,0.5,0.6866,1.0,1.01,1.0,0.04427,0.2734,0.2653,0.0,54.0,1.35,1.14,7.106,3.229,0.08046,0.0,11.0,54.0,40.0,1.35,0.4286,0.06593,0.009158,49.0,10.59,0.0,0.0,3.5224173,1266.0,8.493886e-05,0.40349168,0.010833333,0.0,501.0,-3.622814e-05,0.1311873,7.0549054,2873.0,25691.906,435.1738,0.0,2893.0,0.019559504,3589.5625,-5.560821,32.707806,382.18134,161.805419921875
Q1_GbUV3TXUzeQ_2,58.0,0.2465,0.6174,0.1362,3.0,2.0,12.0,3.0,0.8846,0.4703,0.0,0.01034,0.02584,0.1085,0.0646,0.02326,0.2016,0.261,1.316,0.4935,0.0,7.0,7.0,0.1523,0.0,0.02769,0.1953,0.03463,0.1185,0.1523,0.13,0.06981,0.3538,0.0,0.0,0.4088,0.2161,0.1647,426.0,0.02817,0.1526,0.125,12.0,0.5,0.6337,2.0,0.7169,1.0,0.03646,0.112,0.2067,0.0,58.0,1.261,1.321,11.6,5.207,0.02347,0.0,11.0,58.0,46.0,1.261,0.246,0.03961,0.005559,72.0,9.974,1.5134205e-08,303.0,2.4573317,3053.0,0.00011992415,0.6269626,0.008611111,1904.0,1290.0,8.243343e-07,0.005151964,0.6749854,2218.0,26605.11,407.0542,31.496063,2220.0,9.2334005e-05,206.18654,-9.266075,188.28932,381.26816,116.2140121459961
Q3_kDGmND1BgmA_0,26.0,0.0,0.4198,0.5802,3.0,1.0,5.0,2.0,0.7273,0.443,0.05063,0.0,0.03797,0.1013,0.1139,0.08861,0.06329,0.3038,0.0,0.4,2.0,7.0,5.0,0.1484,0.0,0.04205,0.1866,0.03676,0.1458,0.1484,0.1235,0.09122,0.01961,0.0,0.0,0.8236,0.5088,0.0,81.0,0.5432,0.4074,0.75,12.0,4.0,0.8077,3.0,0.6346,1.0,0.1328,0.5885,0.0,2.0,60.0,1.067,1.011,1.641,0.976,0.0,2.0,10.0,60.0,64.0,1.067,0.2574,0.04412,0.0,80.0,12.8,1.1506983e-13,10.0,2.5925105,320.0,-8.846612e-06,0.96780056,0.018055556,7.0,499.0,1.29961e-06,0.016004778,7.0459676,802.0,1740.1781,453.98218,35.398228,804.0,7.548838e-05,560.5033,-3.7115827,40.369324,404.52863,120.54802703857422
Q1_bIx4DwkZxFY_1,58.0,0.1585,0.5811,0.2604,3.0,3.0,12.0,1.0,0.2192,0.5909,0.008264,0.03306,0.008264,0.03719,0.04132,0.1281,0.3017,0.3017,1.1,0.5125,0.0,3.0,3.0,0.1212,0.0,0.02203,0.2168,0.0336,0.1066,0.1049,0.09479,0.158,0.1263,0.0,0.003558,0.6449,0.2472,1.302,265.0,0.01132,0.3509,0.125,12.0,0.5,0.6866,1.0,0.524,1.0,0.04688,0.3177,0.4443,0.0,54.0,1.317,1.218,7.029,3.555,0.09811,0.0,11.0,54.0,41.0,1.317,0.2264,0.05031,0.003145,54.0,11.26,0.0,0.0,3.1290371,1964.0,0.00010020085,0.2694157,0.010277778,0.0,537.0,-5.3847943e-05,0.16361983,5.5548124,2916.0,26989.52,412.17142,0.0,2917.0,0.027331127,4961.503,-4.548184,22.013496,380.07806,161.68502807617188
Q2_--2B4d4lQhs_1,73.0,0.2804,0.2288,0.4908,4.0,2.0,12.0,1.0,0.3006,0.4173,0.00271,0.02168,0.00813,0.07046,0.04607,0.02033,0.2344,0.458,1.048,0.5041,0.0,7.0,7.0,0.1191,0.0,0.05497,0.19,0.04529,0.1087,0.1191,0.1255,0.0981,0.1184,0.006892,0.04199,0.7379,0.4361,0.7757,813.0,0.00369,0.2263,0.125,8.0,0.5,0.6199,1.0,1.296,1.0,0.04948,0.0,0.0,0.0,40.0,1.125,1.41,20.44,5.983,0.1255,0.0,13.0,40.0,45.0,1.125,0.3506,0.01993,0.003663,67.0,10.19,6.668417e-08,148.0,3.969205,1512.0,0.00013380877,0.28758258,0.0066666664,2550.0,3646.0,-3.0409835e-06,0.007691741,0.48095152,1211.0,28934.074,439.2451,0.0,1212.0,0.0008370195,412.5801,-7.4106665,136.68541,385.74704,118.0174789428711
Q1__SJQaaRzD-A_1,52.0,0.2464,0.6393,0.1143,3.0,2.0,7.0,2.0,0.7742,0.406,0.04701,0.008547,0.0,0.1325,0.03419,0.0641,0.08547,0.3889,1.4,0.4978,7.0,0.0,7.0,0.1752,0.0,0.01193,0.1543,0.0,0.1188,0.2181,0.1152,0.0687,0.1125,0.0,0.0,0.6564,0.2791,0.0,280.0,0.08571,0.5893,0.125,12.0,1.5,0.9643,2.0,0.9529,1.0,0.1224,0.0,0.0,0.0,62.0,1.348,1.056,7.002,1.454,0.003571,0.0,12.0,62.0,46.0,1.348,0.2245,0.02831,0.008089,52.0,9.661,1.9531143e-09,3539.0,1.9930869,3658.0,-1.8651449e-06,0.30165252,0.0066666664,2091.0,61.0,4.6905097e-07,0.006947698,0.59819674,3942.0,30769.639,433.9309,31.25,3405.0,0.0024406665,174.98677,-8.467,191.15302,377.3892,91.96524810791016
Q3_MbvPxCUMSek_0,31.0,0.2459,0.7541,0.0,3.0,2.0,2.0,3.0,0.9444,0.3583,0.025,0.04167,0.0,0.1,0.1,0.01667,0.01667,0.3,1.6,0.6496,3.0,0.0,3.0,0.1667,0.0,0.006897,0.3072,0.001894,0.09764,0.1632,0.177,0.02491,0.6413,0.0,0.0001976,0.1998,0.02443,1.712,122.0,0.123,0.541,0.5,8.0,3.0,0.8,1.0,-0.5051,1.0,0.2188,0.3802,0.0,0.0,52.0,1.3,1.078,3.051,0.3546,0.0,0.0,19.0,52.0,40.0,1.3,0.313,0.07826,0.0,63.0,11.29,6.290569e-12,0.0,3.133871,3569.0,7.911905e-05,1.3133425,0.0030555557,11.0,3564.0,2.1387328e-07,0.0067864778,0.7996628,1689.0,25180.777,434.71445,35.398228,1690.0,0.0009251319,228.18361,-5.741679,113.19073,380.86612,139.90684509277344
Q1_qlbazHayULg_8,60.0,0.278,0.6556,0.06639,3.0,2.0,7.0,3.0,0.94,0.3878,0.00907,0.03628,0.004535,0.1134,0.1293,0.07029,0.09977,0.2948,0.5455,0.4645,0.0,7.0,7.0,0.1537,0.0,0.03119,0.1839,0.008709,0.1425,0.1537,0.1331,0.07063,0.1778,0.0,0.0,0.6659,0.2641,0.07709,482.0,0.0332,0.4108,0.125,12.0,0.5,0.95,1.0,1.026,1.0,0.08854,0.1719,0.0,0.0,45.0,1.098,1.154,12.05,5.448,0.0332,0.0,15.0,45.0,41.0,1.098,0.2712,0.01988,0.00071,55.0,8.573,4.146542e-09,2180.0,1.728745,2530.0,6.451051e-05,0.7001232,0.011666667,3176.0,842.0,1.0909068e-06,0.005066535,0.28779444,3431.0,21896.203,423.09634,31.25,3420.0,0.005530956,180.86078,-7.9551044,167.63254,386.11765,178.205810546875
Q2_0J7lX-Tcx-w_1,63.0,0.3136,0.4057,0.2807,2.0,2.0,12.0,1.0,0.5,0.4142,0.02902,0.007916,0.0,0.07124,0.07124,0.0343,0.1425,0.4406,1.0,0.4647,0.0,7.0,7.0,0.1351,0.0,0.02432,0.2228,0.008146,0.1252,0.1351,0.132,0.06865,0.3902,0.0007269,0.0,0.4761,0.2989,19.61,456.0,0.02851,0.4539,0.125,12.0,0.5,0.6871,1.0,0.8381,1.0,0.09635,1.247,0.801,0.0,47.0,1.146,1.279,11.71,5.688,0.01754,0.0,10.0,47.0,41.0,1.146,0.3695,0.03216,0.001892,51.0,7.779,3.4421408e-09,1362.0,3.0916114,1308.0,6.4849315e-05,0.4556468,0.0058333334,2911.0,1367.0,4.62191e-06,0.007923603,1.0231148,3254.0,27889.123,422.36282,0.0,3143.0,0.010031218,775.04517,-6.319695,55.663902,377.25275,141.9525604248047
